Id,Category
5014,2
42111,8
18526,0
44692,4
18626,1
41729,6
30031,6
7231,8
49653,4
29641,4
29045,1
78723,8
77253,3
68531,9
5377,4
30403,7
39989,2
49432,1
89790,4
50781,0
67940,6
41308,5
68210,7
89985,6
77840,5
6937,2
6996,3
29710,4
44599,2
67278,4
39346,0
76351,0
67849,6
30246,7
40094,2
99603,0
56564,6
29237,2
13627,9
78414,7
5317,4
56496,5
77595,4
10277,7
42053,8
22851,5
4588,0
67862,6
49575,3
56177,1
49519,2
39394,0
71215,1
9609,1
77557,4
44591,2
68543,9
99171,6
77210,3
30061,6
49725,5
68758,9
7164,6
12287,0
5866,8
18529,0
92575,7
77629,4
18496,0
50083,9
22782,2
90120,8
7284,9
18914,5
30464,7
18516,0
42396,9
78486,7
67926,6
10089,6
68452,8
29258,2
49289,0
77501,4
41038,4
78629,8
40431,3
90218,9
67030,2
30554,8
7073,5
29778,4
71245,3
10140,6
89394,0
78319,7
9660,1
56691,7
90001,7
18923,5
68317,8
67132,3
50814,2
5915,8
12724,7
9605,1
66817,1
42126,8
103441,0
66611,0
43567,1
76796,2
77651,4
41292,5
78837,8
30764,9
28924,0
12696,6
19163,8
40009,2
99415,8
41047,4
86639,9
30462,7
43885,7
67626,5
68322,8
10254,7
10128,6
56539,5
68366,8
99539,0
9496,0
30202,7
68012,7
68144,7
42183,8
41191,5
77053,3
50857,4
30194,6
41249,5
68601,9
40216,2
76185,0
40452,3
49294,0
40731,3
29317,2
67120,3
103270,0
5100,2
56150,1
76611,1
77093,3
49389,1
12754,8
56128,1
40055,2
67221,3
89382,0
44702,5
90109,8
12448,1
10344,8
79031,9
4947,2
43865,7
42377,9
30851,9
40143,2
78957,9
92599,8
77892,5
99297,6
41975,7
103327,0
68595,9
77301,3
68701,9
56250,2
56163,1
86556,5
89430,0
77290,3
22877,7
56528,5
19157,8
28802,0
30610,8
76284,0
4675,0
29376,2
29096,1
77217,3
39743,1
39942,1
42343,9
5693,7
18600,1
30700,9
89781,4
77422,4
71247,3
9760,2
43884,7
71317,6
5652,6
10274,7
9883,4
103807,4
50819,2
7106,5
7050,4
50863,4
39516,0
9820,3
29945,5
7058,4
77393,4
76973,2
41033,4
104228,9
39974,2
9770,2
67880,6
29134,1
42274,9
42277,9
78579,8
40186,2
67744,6
56212,2
76664,1
30446,7
78106,6
43644,3
50058,9
90187,9
49418,1
39693,1
56630,6
41510,6
30535,8
76233,0
40458,3
56606,6
28888,0
66728,1
41993,7
68194,7
44690,4
76346,0
66705,1
30874,9
66880,2
4950,2
78574,8
19065,6
68759,9
49698,4
78984,9
41075,4
42133,8
13571,6
99474,9
53305,9
29693,4
12298,0
103388,0
39917,1
12644,3
29886,5
90107,8
99491,9
9823,3
29053,1
5851,8
67582,5
78407,7
10331,8
69101,2
77452,4
22905,8
78241,7
40633,3
42198,8
78487,7
42398,9
12374,0
56263,2
90023,7
42438,9
40014,2
40726,3
39699,1
29952,5
77917,5
90191,9
78281,7
77641,4
68382,8
29992,6
68563,9
50074,9
68153,7
10272,7
42220,8
29048,1
67280,4
5893,8
12543,2
19149,8
91649,8
29178,1
41389,5
13559,6
10188,7
49629,4
78924,8
22899,8
89415,0
56272,2
40401,3
5798,7
56612,6
99615,0
77936,5
39646,1
40743,3
78795,8
77226,3
41331,5
67809,6
39414,0
76969,2
77257,3
40445,3
6830,0
9992,5
68192,7
19023,6
30422,7
67145,3
67016,2
18876,4
67906,6
89975,6
99767,9
13424,0
19193,8
76613,1
39532,0
78698,8
49516,2
42150,8
6802,0
18901,4
67250,3
67069,3
30442,7
103364,0
76894,2
41256,5
9501,0
19153,8
30793,9
22769,1
49876,6
4824,1
76548,1
5399,4
50890,6
89401,0
40740,3
22874,7
49833,6
85735,7
6993,3
30743,9
30539,8
12616,3
49669,4
99513,0
42296,9
56116,1
99358,8
18744,2
42513,9
50123,9
68027,7
9621,1
67781,6
6794,0
76282,0
18882,4
40205,2
9538,0
56173,1
30335,7
56172,1
85645,0
104271,9
28908,0
49864,6
5180,3
29938,5
67801,6
7018,3
18952,5
67233,3
79028,9
40176,2
78546,7
42516,9
68589,9
5308,4
71248,3
76357,0
89848,5
42388,9
56088,1
44762,8
67556,5
22911,8
13612,8
42125,8
92388,0
68267,8
50794,1
78349,7
39990,2
42243,9
90078,8
40524,3
78444,7
67379,4
56323,3
66855,1
49266,0
5084,2
99470,9
76734,2
12506,1
77150,3
29325,2
5101,2
40642,3
78759,8
76913,2
76192,0
49797,5
99547,0
77810,5
40943,4
67303,4
4911,2
49620,3
7374,9
92390,0
67422,4
43536,1
7270,9
6836,1
71262,4
77971,5
40771,3
39696,1
53103,2
77020,3
40191,2
44761,8
40277,2
67773,6
56441,4
99368,8
10246,7
39472,0
68011,7
40888,4
42026,8
5636,6
12284,0
50829,2
41477,5
53080,1
42181,8
68125,7
5179,3
18953,5
78518,7
43783,5
18629,1
5042,2
4613,0
18537,0
44586,1
41158,5
12322,0
49859,6
79012,9
67622,5
85740,7
39779,1
76743,2
28942,0
41824,7
67539,5
40940,4
9904,4
49366,1
43912,8
10301,7
77811,5
56255,2
13578,6
5025,2
5927,8
78842,8
9929,4
78295,7
77021,3
41633,6
99338,8
30800,9
41908,7
41919,7
99228,6
56605,6
99579,0
10243,7
77769,5
56445,4
4826,1
56850,9
89458,0
77956,5
28874,0
12617,3
90162,9
86624,9
19013,6
6895,1
30486,8
103348,0
68061,7
85725,6
5590,6
43576,1
18695,2
9951,4
39687,1
49364,1
76846,2
30423,7
39968,2
49819,6
30835,9
78930,8
77686,4
43511,0
53297,9
5314,4
56380,4
56633,6
42344,9
40968,4
78299,7
28980,1
43730,4
30282,7
99475,9
5274,4
5834,8
89825,5
77648,4
30372,7
66946,2
76379,1
49213,0
22777,2
67182,3
71226,2
89778,4
67269,3
5562,6
49887,6
13581,6
42148,8
49849,6
76922,2
78086,6
78727,8
18913,5
6962,2
19062,6
68621,9
89782,4
6984,3
40171,2
39896,1
29097,1
30480,8
5695,7
30626,8
77939,5
49619,3
12326,0
89405,0
68251,8
78065,6
99464,9
89836,5
43600,2
7210,7
29700,4
30076,6
42141,8
5509,5
10421,9
42009,7
49390,1
78307,7
50861,4
7218,7
67960,7
76466,1
4765,1
66674,0
29564,3
19034,6
4708,0
68389,8
10455,9
4781,1
10151,6
29145,1
68208,7
10059,5
30320,7
5002,2
49886,6
68088,7
6953,2
30288,7
28863,0
89785,4
5120,3
40614,3
40491,3
78354,7
56151,1
78585,8
43605,2
67635,5
39933,1
68013,7
13531,4
41754,6
29395,3
90072,8
67360,4
7234,8
76967,2
89425,0
77853,5
7430,9
89793,4
29196,1
49445,2
18531,0
18554,0
4907,2
49324,1
9949,4
40379,3
53200,6
78936,9
29405,3
78213,7
29434,3
30899,9
76902,2
67189,3
12545,2
49580,3
5841,8
9787,3
77255,3
28873,0
77487,4
29315,2
56147,1
9546,0
12539,2
10208,7
12613,3
76371,1
30143,6
30256,7
42288,9
67113,3
53119,3
49434,1
43599,2
78329,7
56537,5
5295,4
5629,6
40492,3
6783,0
44634,2
77151,3
30053,6
49298,0
68309,8
103417,0
5259,3
49583,3
86541,4
29961,5
56225,2
12468,1
29580,3
103345,0
78023,5
40527,3
42152,8
29022,1
89431,0
99374,8
42061,8
99572,0
30233,7
56304,3
7122,6
78189,6
7466,9
67364,4
30193,6
99274,6
40096,2
41187,5
71283,5
92393,0
18797,3
39606,1
90106,8
76297,0
77610,4
91664,9
66701,1
19053,6
104230,9
99271,6
91590,5
67063,3
66881,2
40468,3
42517,9
67954,7
22878,7
68498,8
43769,5
29474,3
43892,8
5891,8
49674,4
12707,7
10340,8
99226,6
39969,2
12756,8
68639,9
41226,5
69157,8
89393,0
66837,1
56328,3
91647,8
68513,9
30215,7
9896,4
67187,3
56275,2
56762,8
42236,8
66942,2
39308,0
18663,2
66639,0
22917,8
76781,2
49533,2
67499,5
50044,8
49262,0
5882,8
42286,9
19213,8
91471,0
9688,2
56200,2
67645,5
76956,2
12550,2
29781,4
10226,7
49837,6
103272,0
68546,9
43691,3
56709,8
76946,2
9731,2
5586,6
4659,0
6975,3
67142,3
5095,2
77669,4
18604,1
67789,6
43539,1
41880,7
56771,8
4720,0
6909,2
41102,4
22824,4
76440,1
66627,0
77229,3
89770,4
56817,9
49277,0
56368,4
78234,7
71258,3
89416,0
6908,2
66687,1
42463,9
5506,5
99275,6
99809,9
9578,0
67202,3
43697,4
5789,7
78824,8
68301,8
76822,2
67065,3
77764,5
78208,7
18508,0
29318,2
9673,1
49656,4
39410,0
78498,7
56152,1
40967,4
22904,8
53153,4
76461,1
91648,8
39383,0
89880,5
42258,9
67970,7
7120,5
42472,9
67395,4
39500,0
76927,2
29283,2
68698,9
103747,4
40896,4
49593,3
12449,1
67161,3
66917,2
18696,2
7136,6
9958,5
86575,6
99363,8
9974,5
12701,6
49385,1
4615,0
5044,2
92506,5
67450,5
69085,1
66593,0
41392,5
66569,0
99423,8
29531,3
41439,5
78076,6
44721,6
77196,3
5302,4
5676,6
39398,0
41274,5
43700,4
7472,9
40979,4
9617,1
29872,5
43710,4
5933,8
4983,2
67433,5
12695,6
77697,4
49734,5
42380,9
68199,7
22869,6
40402,3
66957,2
78262,7
5075,2
71307,6
66986,2
29363,2
12477,1
40232,2
5352,4
41472,5
66969,2
41484,5
41569,6
66801,1
30323,7
76941,2
12530,2
5307,4
104270,9
4846,1
77423,4
30891,9
18775,3
78811,8
41181,5
18574,1
89426,0
4666,0
4697,0
67529,5
29953,5
67536,5
77695,4
76581,1
71281,5
67501,5
78594,8
10376,8
13635,9
89386,0
40929,4
9524,0
12561,2
5768,7
66968,2
18878,4
6971,3
42498,9
29816,4
42492,9
67312,4
77582,4
40443,3
39976,2
67455,5
30366,7
42153,8
4875,1
30185,6
6856,1
9771,2
12735,7
30651,8
67192,3
40519,3
67128,3
67019,2
30168,6
7039,4
90102,8
56174,1
68155,7
18757,3
5267,4
9875,3
12760,8
56579,6
89413,0
56303,3
39310,0
77241,3
77182,3
50795,1
29488,3
29153,1
67618,5
10281,7
19202,8
5355,4
40378,3
18999,6
5201,3
66912,2
10454,9
44730,6
103436,0
29217,2
78239,7
12403,1
90206,9
77142,3
12622,3
6831,0
7431,9
78849,8
89839,5
7156,6
13451,1
77137,3
4742,1
10096,6
5098,2
5804,7
49590,3
89962,6
9558,0
76450,1
22766,1
5700,7
79029,9
89730,4
5487,5
68118,7
18546,0
99537,0
18771,3
66820,1
10125,6
99476,9
42091,8
41634,6
12777,8
10259,7
40826,4
70517,1
49694,4
78173,6
99770,9
66753,1
5614,6
89845,5
30701,9
103273,0
56385,4
77851,5
12356,0
28994,1
50871,5
56418,4
67719,6
56565,6
53198,6
56301,3
78377,7
77256,3
67200,3
89406,0
78761,8
78971,9
9882,4
29931,5
41954,7
40754,3
41670,6
12319,0
40713,3
40906,4
29489,3
7366,9
43898,8
4597,0
56660,7
99389,8
40773,3
39727,1
40973,4
78060,6
78909,8
30142,6
99760,9
6893,1
9697,2
29878,5
78982,9
50885,5
68708,9
5909,8
5790,7
29540,3
77825,5
29417,3
30326,7
76323,0
39448,0
68042,7
85745,7
56376,4
77189,3
43587,2
78903,8
12343,0
99631,0
43792,5
29560,3
42028,8
89377,0
30218,7
42384,9
4768,1
13528,4
67141,3
89827,5
99731,9
56813,9
89729,4
66884,2
68102,7
50016,8
5775,7
40690,3
10237,7
50105,9
4794,1
28902,0
43622,2
89797,4
56221,2
78715,8
29109,1
99598,0
89445,0
44777,9
19175,8
67613,5
53049,0
67978,7
29522,3
56755,8
92604,9
18610,1
41205,5
85654,0
30537,8
22798,3
29979,5
91480,0
40683,3
40986,4
76428,1
29038,1
89806,4
18738,2
71253,3
56383,4
39815,1
29558,3
9768,2
39466,0
4792,1
41640,6
44782,9
79050,9
50840,3
91658,8
4620,0
91641,8
49359,1
77372,4
7367,9
77968,5
13591,7
18955,5
49261,0
67265,3
77252,3
89968,6
42038,8
49781,5
78749,8
6812,0
9515,0
40043,2
91566,4
30123,6
9709,2
68662,9
29987,5
49470,2
67509,5
67080,3
39505,0
13624,9
66763,1
67767,6
104125,8
39792,1
10442,9
28828,0
39563,0
30538,8
30196,6
67322,4
29888,5
40002,2
30692,9
68213,7
30889,9
49909,7
76750,2
7341,9
43731,4
22871,6
76555,1
77668,4
78590,8
77915,5
41030,4
89369,0
53154,4
77857,5
99395,8
77731,5
78814,8
42006,7
68019,7
6969,3
99293,6
22890,7
67435,5
29765,4
77267,3
18949,5
4953,2
9740,2
50068,9
13551,5
66575,0
44745,7
12750,8
78298,7
77477,4
7450,9
30424,7
49429,1
18666,2
39485,0
42439,9
39389,0
5354,4
77077,3
78174,6
89744,4
10467,9
53125,3
85739,7
77527,4
77792,5
4611,0
41603,6
66724,1
30253,7
6793,0
50896,6
30770,9
9551,0
39891,1
43504,0
89951,6
89857,5
4604,0
41554,6
42000,7
78528,7
4808,1
4746,1
49756,5
19003,6
5282,4
53308,9
56125,1
76869,2
40936,4
10291,7
76193,0
49586,3
76530,1
29998,6
40326,2
40245,2
89459,0
6920,2
30448,7
29024,1
12572,2
76601,1
12421,1
29614,4
71334,7
78193,6
56581,6
19043,6
7030,4
78626,8
5060,2
56745,8
99526,0
53088,2
76851,2
77123,3
44561,0
42393,9
29457,3
104086,7
41209,5
69094,2
99452,9
30149,6
41046,4
5463,5
99781,9
41396,5
67747,6
39633,1
76542,1
68398,8
90076,8
41764,6
66637,0
7416,9
78505,7
103402,0
39626,1
22901,8
67286,4
78170,6
53072,1
78562,7
19159,8
91657,8
78045,6
49248,0
41738,6
41098,4
77859,5
42116,8
90151,9
76269,0
7507,9
66860,1
40471,3
90068,8
41966,7
39329,0
40920,4
68474,8
29616,4
12278,0
103423,0
9744,2
29420,3
13514,3
67212,3
77220,3
29988,5
77628,4
18930,5
67885,6
68640,9
18497,0
68539,9
78949,9
67140,3
39799,1
53247,7
77410,4
69122,5
78644,8
49360,1
42137,8
71293,5
6980,3
43891,8
5269,4
78665,8
90164,9
7321,9
99201,6
40210,2
68614,9
4673,0
5704,7
9550,0
68162,7
41531,6
30214,7
5691,7
67586,5
29928,5
71328,7
77864,5
30391,7
29581,3
78932,8
79006,9
39616,1
68670,9
77712,5
56427,4
29740,4
39951,1
99265,6
42484,9
99540,0
99459,9
30272,7
76324,0
29326,2
77362,4
19166,8
5742,7
77643,4
77106,3
42302,9
39928,1
40681,3
78384,7
39909,1
76887,2
7016,3
69141,7
41101,4
10023,5
4945,2
9716,2
56394,4
56522,5
40343,2
5666,6
39372,0
67752,6
30089,6
67290,4
7100,5
39772,1
41742,6
68679,9
71212,1
78874,8
76662,1
6894,1
29811,4
18766,3
77146,3
49978,8
29320,2
18857,4
78803,8
53128,3
28971,1
29228,2
7326,9
49500,2
66806,1
18523,0
7410,9
53304,9
77807,5
76772,2
7365,9
67755,6
103267,0
5807,7
78650,8
6865,1
67654,5
78576,8
29482,3
77318,3
10294,7
12597,3
78693,8
90112,8
90007,7
66594,0
5694,7
18580,1
77687,4
18602,1
44725,6
10192,7
49220,0
29447,3
9913,4
77775,5
78739,8
104267,9
50895,6
39903,1
77678,4
77498,4
56462,4
78330,7
41060,4
12681,6
22867,6
19050,6
44767,8
42322,9
90054,7
30265,7
67518,5
10439,9
7013,3
71330,7
19174,8
12414,1
78958,9
77644,4
10445,9
29397,3
18990,6
7295,9
77172,3
10244,7
76225,0
66786,1
86635,9
29251,2
39748,1
40183,2
49778,5
66926,2
79036,9
12595,3
7425,9
41444,5
77520,4
67698,6
18731,2
99402,8
49755,5
42187,8
56617,6
12704,6
78952,9
67552,5
42214,8
99632,0
41810,7
5195,3
5908,8
4976,2
30316,7
76920,2
79102,9
40887,4
29323,2
67064,3
5921,8
29150,1
44726,6
67794,6
49504,2
41136,5
77105,3
76425,1
39368,0
39593,0
78144,6
68283,8
49812,6
12653,5
30311,7
78730,8
30156,6
40608,3
43758,5
103280,0
76370,1
68182,7
41928,7
9835,3
13462,1
67136,3
7082,5
40352,3
40665,3
40134,2
40272,2
12475,1
50825,2
29884,5
103377,0
29172,1
22862,6
99213,6
49617,3
66885,2
49278,0
99378,8
89440,0
44790,9
39888,1
30077,6
49918,7
104078,7
92622,9
89938,6
43776,5
77316,3
10152,6
99789,9
29001,1
67470,5
40236,2
41989,7
77660,4
56373,4
7000,3
89979,6
77875,5
78527,7
42195,8
77545,4
53293,9
30093,6
30405,7
89919,6
78529,7
30371,7
4908,2
77203,3
103382,0
41286,5
49383,1
41488,5
78897,8
92612,9
92507,5
12533,2
78552,7
43874,7
56256,2
68445,8
67429,4
7313,9
10468,9
40598,3
39858,1
40776,3
53269,8
67111,3
28935,0
42254,9
79086,9
5855,8
28967,1
18729,2
76808,2
78928,8
42179,8
103418,0
76242,0
10378,8
41202,5
5563,6
41350,5
29910,5
66805,1
30660,9
103350,0
28800,0
18588,1
41078,4
40037,2
76369,1
67479,5
67284,4
91466,0
67072,3
12395,0
30141,6
4840,1
4567,0
103385,0
68367,8
5502,5
77985,5
103399,0
42204,8
44759,8
39564,0
78272,7
56450,4
89398,0
76453,1
89978,6
5578,6
56463,4
13576,6
41897,7
50023,8
5384,4
76304,0
76907,2
9863,3
19176,8
40320,2
68070,7
4863,1
78266,7
49941,7
12369,0
12770,8
5171,3
92386,0
12472,1
68657,9
43667,3
41831,7
9890,4
10469,9
78171,6
10187,7
41581,6
103349,0
43525,0
40224,2
77831,5
68650,9
53226,6
29776,4
66552,0
99205,6
76622,1
28855,0
67102,3
30754,9
5397,4
77240,3
68066,7
78899,8
29810,4
89892,5
77087,3
99532,0
13526,4
43545,1
68353,8
9910,4
41416,5
10106,6
5357,4
29322,2
30415,7
49538,2
4563,0
43766,5
30513,8
12678,6
49409,1
40161,2
30375,7
42340,9
43930,8
77012,3
56632,6
41374,5
56651,7
43823,6
49618,3
42431,9
78394,7
89750,4
30674,9
53075,1
49259,0
30886,9
77306,3
86472,0
30348,7
40842,4
29072,1
104256,9
5312,4
41262,5
90207,9
67814,6
78876,8
42320,9
77228,3
78809,8
56459,4
39874,1
77658,4
69092,1
30262,7
5439,5
56807,9
99280,6
30048,6
77233,3
99549,0
29335,2
9670,1
41891,7
9588,1
49529,2
29039,1
92530,6
76464,1
66736,1
9730,2
69105,3
43636,2
76205,0
56315,3
103346,0
9511,0
29369,2
18491,0
49472,2
78601,8
78673,8
49987,8
7317,9
29275,2
10306,7
49848,6
42235,8
66794,1
41369,5
44640,2
7195,7
40652,3
40709,3
41335,5
99531,0
4732,1
28821,0
9784,3
99761,9
5193,3
77382,4
67144,3
67999,7
29121,1
78514,7
42512,9
89868,5
89860,5
77307,3
18671,2
68582,9
43763,5
77449,4
86536,4
50012,8
49840,6
68092,7
5783,7
86585,6
30767,9
6977,3
67224,3
43886,7
40500,3
78375,7
40067,2
18581,1
67409,4
4713,0
78149,6
77997,5
67790,6
29163,1
6924,2
29936,5
49398,1
41230,5
42504,9
5659,6
42176,8
12699,6
39902,1
99337,8
18934,5
90185,9
71287,5
66846,1
76730,2
39530,0
67323,4
40369,3
99780,9
76355,0
39670,1
90122,8
99778,9
30597,8
30154,6
77732,5
12470,1
12634,3
67661,5
9680,2
56087,1
67969,7
86542,4
12541,2
29848,5
50009,8
90063,8
9508,0
50823,2
30833,9
56194,1
10173,6
86565,5
4669,0
10010,5
56113,1
67675,5
42366,9
30418,7
42093,8
29327,2
22895,8
10020,5
44576,1
18833,3
7316,9
18889,4
68457,8
71240,2
56780,9
9678,2
5125,3
13525,4
7454,9
67564,5
78941,9
49541,2
43751,5
42055,8
13488,2
67213,3
41761,6
30759,9
39513,0
49339,1
12417,1
5208,3
99454,9
68334,8
71208,1
40367,3
29976,5
49395,1
39531,0
49658,4
41726,6
67487,5
99741,9
79079,9
43931,8
77046,3
76631,1
77524,4
29409,3
42244,9
41244,5
5266,4
89911,5
99185,6
99437,9
67517,5
40412,3
49564,3
77280,3
50877,5
99181,6
5569,6
68094,7
66799,1
30416,7
53039,0
40543,3
68120,7
5427,5
67877,6
77850,5
5640,6
103362,0
41367,5
86567,5
77929,5
29076,1
42092,8
12332,0
5037,2
67122,3
9838,3
29624,4
39610,1
53195,5
10257,7
49789,5
29959,5
29845,5
7412,9
5585,6
66586,0
18754,2
49676,4
89996,7
44686,4
50117,9
29674,4
68356,8
29064,1
29644,4
68047,7
40802,4
41120,5
41763,6
78620,8
10048,5
77355,4
29257,2
40734,3
5122,3
53073,1
89917,5
5702,7
68037,7
99486,9
5728,7
30331,7
77289,3
68408,8
9625,1
41853,7
18872,4
7423,9
77517,4
40317,2
56369,4
19219,8
30498,8
49530,2
29255,2
9948,4
67434,5
6769,0
99565,0
77192,3
50870,5
5236,3
29406,3
67092,3
89841,5
49351,1
67808,6
76756,2
78702,8
5685,6
41110,4
68310,8
78680,8
29824,5
99602,0
41711,6
39391,0
67644,5
76356,0
42279,9
30844,9
41341,5
7011,3
40562,3
10483,9
12273,0
103352,0
43777,5
76844,2
42107,8
40380,3
77794,5
43920,8
77163,3
49234,0
78494,7
41725,6
50908,7
22854,6
39771,1
49247,0
78627,8
49753,5
76930,2
39714,1
67346,4
78006,5
68505,9
6916,2
29985,5
39460,0
29694,4
76845,2
41482,5
5667,6
5531,5
71259,3
49591,3
78489,7
99300,6
78387,7
90013,7
5530,5
68204,7
67471,5
39945,1
43862,7
91470,0
4987,2
67256,3
66655,0
77402,4
29029,1
42225,8
30672,9
67228,3
56257,2
12337,0
49244,0
39777,1
18643,2
42272,9
9829,3
28954,0
56693,8
78774,8
30685,9
13443,0
41816,7
77882,5
76490,1
76620,1
99655,9
78619,8
40666,3
99255,6
6998,3
76433,1
29247,2
22887,7
78856,8
5340,4
6820,0
41241,5
7301,9
56205,2
49850,6
103805,4
29177,1
40173,2
89923,6
5671,6
91587,5
68014,7
67751,6
39582,0
43585,2
7302,9
49737,5
41000,4
77543,4
77624,4
22881,7
67845,6
53090,2
4629,0
78733,8
39392,0
18866,4
68636,9
40760,3
85734,7
90202,9
6991,3
29070,1
76770,2
29671,4
10035,5
77111,3
78804,8
30496,8
18998,6
18723,2
30354,7
99682,9
90201,9
40693,3
71316,6
12775,8
78580,8
13477,2
103815,4
41182,5
67667,5
70532,1
40021,2
40337,2
18587,1
49481,2
29708,4
56508,5
39601,0
50892,6
69117,4
53114,3
10263,7
56261,2
39843,1
22794,3
76793,2
67436,5
77446,4
18539,0
89422,0
76684,2
29106,1
77059,3
92490,4
43834,6
67424,4
49250,0
53257,7
30437,7
41088,4
99548,0
44656,2
99379,8
49721,5
78893,8
67253,3
30401,7
39847,1
67329,4
7055,4
5419,5
10090,6
9722,2
30264,7
29501,3
67872,6
5064,2
77923,5
76968,2
7282,9
77756,5
76349,0
104030,7
69144,7
67642,5
28995,1
5005,2
40843,4
49980,8
56584,6
40560,3
77066,3
50817,2
18975,6
29398,3
78754,8
76777,2
7113,5
103745,4
9612,1
29267,2
12280,0
7200,7
41178,5
40981,4
77193,3
67606,5
99759,9
42408,9
5031,2
41881,7
40045,2
67085,3
5050,2
71289,5
50868,5
44729,6
40008,2
12730,7
78651,8
68160,7
40774,3
92532,6
68187,7
42080,8
67419,4
18670,2
9932,4
67720,6
5566,6
9563,0
66827,1
5484,5
67660,5
39550,0
43826,6
10008,5
12593,3
76248,0
41409,5
56824,9
42074,8
5745,7
76574,1
99238,6
53279,8
39894,1
39906,1
39915,1
9533,0
99420,8
89762,4
29550,3
41056,4
78235,7
40198,2
40508,3
7491,9
40373,3
5281,4
40651,3
5133,3
42114,8
28877,0
71269,4
13436,0
10475,9
28990,1
49750,5
30332,7
44580,1
85716,6
41152,5
67729,6
5710,7
41872,7
22896,8
39525,0
6770,0
77526,4
77367,4
39377,0
49570,3
77577,4
39853,1
56669,7
28865,0
18510,0
67998,7
76766,2
9783,3
18550,0
91596,5
89981,6
77237,3
18954,5
99298,6
79019,9
92569,7
29831,5
18538,0
44773,9
10068,6
30444,7
67173,3
30472,7
12483,1
78337,7
41929,7
7409,9
56351,3
10273,7
7159,6
10256,7
18603,1
12655,5
28933,0
99586,0
29626,4
56595,6
5238,3
29679,4
39527,0
9555,0
53203,6
29487,3
29203,1
41290,5
30694,9
30722,9
50122,9
76311,0
76831,2
91608,6
5324,4
68580,9
18703,2
39939,1
18737,2
77861,5
90210,9
49999,8
78906,8
40836,4
13563,6
77314,3
76836,2
66732,1
69154,8
89784,4
43690,3
66955,2
68461,8
49690,4
28844,0
56192,1
67728,6
10253,7
10088,6
89384,0
50038,8
18788,3
18912,5
41438,5
39912,1
4736,1
10349,8
42124,8
5191,3
10224,7
78639,8
18715,2
56585,6
71355,8
29006,1
10371,8
39774,1
77432,4
78159,6
43555,1
13487,2
91624,7
67413,4
76875,2
29591,3
104259,9
56485,5
99538,0
29116,1
77115,3
50866,4
41379,5
76778,2
79014,9
19021,6
41530,6
7333,9
9488,0
67044,3
77573,4
5496,5
49991,8
40595,3
89830,5
30204,7
43693,3
4866,1
30809,9
67774,6
103765,4
49998,8
103279,0
29529,3
5644,6
77835,5
44697,4
30190,6
30325,7
18932,5
68404,8
78412,7
18758,3
10389,8
7345,9
49891,6
103319,0
29019,1
56104,1
49949,7
39826,1
4735,1
76381,1
66695,1
4572,0
39331,0
39954,1
30633,8
78962,9
77790,5
9618,1
68592,9
68211,7
78429,7
5441,5
76382,1
76563,1
76833,2
89433,0
40811,4
49921,7
103367,0
68229,8
41127,5
76216,0
68418,8
41951,7
5817,7
9728,2
30327,7
92620,9
50820,2
56766,8
39862,1
92608,9
41299,5
78008,5
9652,1
5870,8
66588,0
41529,6
41629,6
39794,1
77308,3
56379,4
39614,1
39627,1
78214,7
30229,7
79082,9
22759,0
68557,9
5365,4
53310,9
71290,5
49406,1
30885,9
103818,4
18685,2
22809,3
103376,0
10147,6
18800,3
77829,5
29929,5
39721,1
18708,2
7519,9
29603,3
4690,0
4926,2
56110,1
5873,8
22780,2
29547,3
56204,2
12365,0
67605,5
67887,6
7132,6
56754,8
4963,2
89407,0
29411,3
13463,1
30577,8
10150,6
29384,2
13638,9
39501,0
40005,2
56399,4
39824,1
71308,6
10031,5
41791,7
68390,8
6843,1
89998,7
76194,0
5129,3
90099,8
30184,6
7277,9
49705,4
104122,8
68133,7
92600,8
77759,5
44764,8
10397,8
30489,8
66630,0
40965,4
42425,9
77486,4
49777,5
90161,9
22800,3
43904,8
67516,5
67073,3
41873,7
86622,9
30062,6
99626,0
30543,8
77271,3
68095,7
67283,4
7259,9
10404,9
41749,6
67912,6
30841,9
9957,5
76438,1
78204,7
39603,0
5366,4
40138,2
28913,0
30746,9
30519,8
10320,8
9616,1
56846,9
76204,0
30468,7
78096,6
5774,7
19012,6
78598,8
30540,8
5770,7
39993,2
53152,4
29176,1
92551,6
71296,5
30419,7
42140,8
29573,3
99799,9
78892,8
71306,6
50898,6
49408,1
30545,8
99448,9
6917,2
86548,4
78305,7
28825,0
12661,5
30648,8
6817,0
18820,3
39758,1
49573,3
76670,2
29821,5
13614,8
18694,2
86627,9
50850,4
78726,8
28945,0
41869,7
79046,9
29271,2
66871,2
43900,8
78964,9
53120,3
41978,7
68285,8
68097,7
89980,6
4712,0
18681,2
99580,0
78411,7
44563,0
39764,1
43673,3
12485,1
43846,7
12564,2
13468,2
9847,3
18750,2
66624,0
77655,4
91644,8
19059,6
7025,4
30438,7
5305,4
5467,5
41848,7
29304,2
43790,5
49296,0
18585,1
41850,7
56748,8
42104,8
49627,4
22916,8
78077,6
5567,6
78913,8
68728,9
5290,4
77728,5
7290,9
5892,8
76430,1
99286,6
29743,4
40438,3
4845,1
68109,7
5810,7
76348,0
7233,8
40955,4
78753,8
29379,2
68435,8
9721,2
5883,8
49257,0
42260,9
78258,7
30755,9
29261,2
44699,4
29788,4
53081,1
